m0r1s1
0.218674;0.222526;0.125433;0.128993;0.13269;0.322401;
0.211752;0.215903;0.219805;
0.21834;0.223905;0.32803;
0.211766;0.215059;0.218059;
0.187981;0.196661;0.200527;0.205144;0.208238;0.211782;0.315544;0.219112;0.222412;0.125961;0.129512;0.133056;0.136766;0.140665;0.144678;0.148423;0.152325;0.155914;0.360181;0.163864;0.167329;0.171219;0.1748;0.178582;0.182728;0.185991;0.190343;0.194091;0.298056;0.201289;0.204594;0.208467;0.212184;0.215535;0.219492;0.223795;0.127614;0.130611;0.134065;0.138039;0.142079;0.145851;0.150001;0.153341;0.157088;0.16116;0.265121;0.168554;0.171784;0.175752;0.180127;0.183824;0.188033;0.191241;0.195684;0.19829;0.202089;0.20531;0.209836;0.2132;0.217433;0.221398;0.124858;0.128918;0.133006;0.137011;0.140129;0.143563;0.147316;0.151202;0.15472;0.158159;0.161521;0.366487;0.169921;0.173802;0.176424;0.180494;0.184876;0.188225;0.192327;0.196218;0.199415;0.203902;0.20815;0.212797;0.216176;0.219343;0.123267;0.126836;0.131194;0.133912;0.142234;0.244676;0.148987;0.152349;0.356418;0.35941;0.363013;0.165995;
