0.0235443;0.0209866;0.0281821;0.0240759;0.0525095;0.0297124;0.0256033;0.0228187;0.0198223;0.0266447;0.0944546;0.0916289;0.0982898;0.106381;0.0215122;0.0186069;0.116834;0.0524019;0.0190386;0.331508;0.175617;0.0294379;0.0460973;0.154311;0.0285244;
0.0268497;0.0343474;0.0727184;0.386063;0.219715;0.0330572;0.0292351;0.0254313;0.0323073;0.101868;0.108969;0.0241792;0.0311587;0.02811;0.0750648;0.0208405;0.129626;0.0237152;0.0210448;0.0277038;0.0256196;0.0225739;0.0294917;0.0271192;0.024833;
0.0203798;0.0278137;0.0247689;0.0212109;0.0282446;0.0249551;0.0225019;0.0302835;0.0270859;0.0245313;0.0317946;0.0288714;0.026199;0.032838;0.0297515;0.0263576;0.0227073;0.0311276;0.0279589;0.0244723;0.0312369;0.0287079;0.0264676;0.0247225;0.0318728;
0.0285087;0.025838;0.0325815;0.0305438;0.0275968;0.0249066;0.0518246;0.0286318;0.0564682;0.174298;0.0278117;0.0241801;0.0206493;0.0676564;0.0242048;0.0215528;0.0278051;0.024734;0.022045;0.0288639;0.035648;0.0322091;0.0594973;0.0258524;0.0320887;
0.0289268;0.0266202;0.0232422;0.0297435;0.0265683;0.0231013;0.020075;0.0264525;0.0339665;0.0304341;0.0272156;0.0245072;0.0307151;0.425197;0.258741;0.0722322;0.0282041;0.0246747;0.0321444;0.0284094;0.0252168;0.0225149;0.0496492;0.0252539;0.0221339;
0.0188218;0.0260145;0.0232738;0.0207943;0.0282355;0.025324;0.0223587;0.0193034;0.0263944;0.0329234;0.0300546;0.0179543;0.0351055;0.031946;0.0285727;0.0351311;0.0222487;0.029129;0.0260865;0.0337885;0.0211811;0.0785583;0.0242734;0.0209368;0.0273105;
0.0235035;0.0205358;0.0274709;0.0243989;0.0225896;0.0199598;0.128775;0.0234128;0.0201475;0.0276043;0.0250233;0.050901;0.0169398;0.0338908;0.0301455;0.0269941;0.0337783;0.0297165;0.0265064;0.0335127;0.0295145;0.0267027;0.0236931;0.0307805;0.058216;
0.0247603;0.0212075;0.0177036;0.0345409;0.0320043;0.0294395;0.0264282;0.0537643;0.0297062;0.0368166;0.0326909;0.0291685;0.0260723;0.0325009;0.0300293;0.0258355;0.0330933;0.0302411;0.0269961;0.116471;0.0317611;0.0288358;0.0257009;0.0325998;0.029659;
0.0270998;0.0243844;0.0314144;0.0285287;0.025507;0.0227238;0.0297156;0.0267506;0.0337054;0.0314549;0.0281457;0.0247512;0.0218705;0.0294309;0.0268291;0.0338016;0.0205615;0.0279306;0.0244382;0.0518199;0.0284862;0.0251129;0.0214177;0.0795654;0.0254639;
0.0319156;0.0284774;0.0249157;0.0321134;0.0285111;0.0249133;0.0323734;0.0297435;0.0259013;0.0329761;0.0304875;0.0273288;0.0233681;0.0305558;0.0271884;0.0236288;0.0199845;0.0174804;0.0246808;0.0307875;0.0272522;0.0343383;0.0314619;0.0284776;0.0255327;
0.0326034;0.0288683;0.0266954;0.023556;0.0206711;0.0286227;0.0265623;0.0231751;0.0201325;0.0274959;0.025253;0.0216518;0.0294387;0.0268298;0.023013;0.0306138;0.0268746;0.0236786;0.0203356;0.0178556;0.0358796;0.0327772;0.0291789;0.0259156;0.0329236;
0.0295711;0.0265211;0.0244782;0.0302226;0.0269159;0.0242359;0.0316602;0.0290437;0.0254481;0.41924;0.253257;0.0667427;0.0232809;0.0305299;0.444826;0.268011;0.0714578;0.0282791;0.127489;0.0218401;0.0286019;0.270066;0.104684;0.0301;0.0267911;
0.0237999;0.0315779;0.0190935;0.0364507;0.0323788;0.0288936;0.0258629;0.0329275;0.030432;0.0271581;0.0238084;0.0306767;0.0277301;0.0244499;0.0307585;0.0277406;0.0234302;0.0207941;0.0282802;0.0245057;0.0208499;0.0185774;0.0259696;0.0233074;0.0201555;
0.0682462;0.105335;0.0205493;0.0281105;0.116917;0.113203;0.028036;0.0256762;0.0429138;0.0301865;0.0265793;0.0337699;0.265724;0.109869;0.0243818;0.378034;0.222612;0.0357705;0.0745029;0.0817242;0.0274445;0.0243577;0.0214525;0.0295154;0.210287;
0.0336378;0.0207396;0.0277679;0.0556187;0.0222157;0.0493819;0.0267256;0.0239568;0.0202966;0.0277425;0.0758386;0.0221845;0.0298836;0.02636;0.0331367;0.0209112;0.03875;0.0258401;0.0226322;0.0300999;0.0271551;0.0244875;0.224956;0.386065;0.199113;
0.0333019;0.0296507;0.0263484;0.0233406;0.0302746;0.0276351;0.0245307;0.0822107;0.0277576;0.0249424;0.0215267;0.0296236;0.0365776;0.104399;0.0200547;0.0271313;0.0266836;0.0237108;0.155212;0.0304124;0.0279767;0.0568188;0.167086;0.0316477;0.0284736;
0.0769647;0.0641699;0.0308212;0.0788052;0.0253361;0.0320419;0.029204;0.0264913;0.0237735;0.0316821;0.0285168;0.0252069;0.0332882;0.0300288;0.12855;0.0239613;0.0309383;0.0284019;0.0768692;0.0324746;0.0293785;0.0259789;0.0218223;0.0288011;0.0265903;
0.0232803;0.0206177;0.0281918;0.0256243;0.0223368;0.0396516;0.0258856;0.0239131;0.0311858;0.128925;0.0237123;0.020267;0.0276467;0.0241646;0.03058;0.0274953;0.0242557;0.0821435;0.0275441;0.0343438;0.0316261;0.0278255;0.0246611;0.0321004;0.0295478;
0.0260485;0.0237463;0.0302902;0.0274882;0.0246176;0.0833966;0.0296316;0.0263812;0.0235351;0.0206909;0.0282829;0.0251918;0.0228628;0.0401378;0.0271446;0.0246105;0.0210116;0.0181876;0.218937;0.04361;0.0201834;0.0376882;0.0348332;0.0217351;0.0178686;
0.0348911;0.0314172;0.0285019;0.0257975;0.0727668;0.0701547;0.0269138;0.0234409;0.0299534;0.0272049;0.0250301;0.0323735;0.0293208;0.0278755;0.431898;0.286253;0.0998058;0.0351909;0.0218188;0.0286551;0.0256871;0.0230934;0.0198759;0.0276225;0.0242012;
0.0313761;0.0179093;0.0247936;0.0319987;0.0294413;0.108767;0.0339235;0.0307729;0.0278701;0.024684;0.0318416;0.0286312;0.0255085;0.022991;0.0314425;0.0283967;0.0262677;0.0238486;0.0311563;0.0791439;0.0251641;0.0321119;0.0296599;0.0261913;0.0234628;
0.03147;0.0283255;0.117118;0.0333721;0.0318354;0.0221013;0.019141;0.0261669;0.023136;0.0718113;0.02892;0.027073;0.0238555;0.0204599;0.0278059;0.0245986;0.0213442;0.119888;0.0250898;0.0218988;0.0306104;0.0282897;0.116934;0.0221635;0.132532;
0.0283723;0.025898;0.0236841;0.0221656;0.0196608;0.291965;0.105369;0.0207326;0.0386546;0.0766893;0.0844558;0.0206195;0.0285285;0.0257478;0.0232483;0.0312406;0.0295277;0.118767;0.0239387;0.0212059;0.13077;0.0259685;0.0236144;0.0203421;0.0274031;
0.0235091;0.0218546;0.0285609;0.0360849;0.0222628;0.018438;0.0858462;0.0314598;0.027632;0.034347;0.0311223;0.0275752;0.0242786;0.0198873;0.0286648;0.0358531;0.0237322;0.0225826;0.0292673;0.0260797;0.0223564;0.0801646;0.0356772;0.0315366;0.0286257;
0.0864147;0.0320897;0.0289366;0.0257891;0.0319369;0.0295363;0.0257792;0.0224545;0.0290946;0.025475;0.0224615;0.019161;0.0267006;0.0231749;0.0303214;0.0272284;0.0351367;0.0314524;0.0295721;0.026378;0.0236243;0.0308376;0.0285181;0.0256197;0.0323057;
0.0288775;0.0270823;0.0239178;0.0309921;0.0382395;0.0255668;0.0231808;0.0203372;0.0272928;0.0246642;0.0221242;0.0193524;0.0379524;0.0246841;0.0217285;0.0600816;0.0978509;0.308725;0.244557;0.0578829;0.0343621;0.0306483;0.128356;0.0230892;0.0299808;
0.139112;0.0238169;0.151274;0.0253272;0.0320674;0.272278;0.106477;0.082983;0.029192;0.0260973;0.0330499;0.0919477;0.0990375;0.0245849;0.0311941;0.0281224;0.0255347;0.0214082;0.0281;0.0254291;0.0227385;0.0193519;0.0265851;0.0336462;0.0210163;
0.0276555;0.024065;0.030612;0.0293517;0.0263195;0.0237907;0.031452;0.0297799;0.0261914;0.106154;0.0312581;0.0280613;0.024379;0.0315905;0.027902;0.0253118;0.0217685;0.0285684;0.0250255;0.0218946;0.028212;0.188574;0.0327036;0.0299069;0.0274709;
0.0242061;0.0315551;0.0287674;0.0258671;0.0319494;0.0291041;0.0352288;0.0224999;0.0599755;0.0476851;0.0463806;0.278802;0.0928714;0.0693913;0.0258943;0.0327171;0.397253;0.221096;0.0247147;0.0220506;0.030305;0.0280067;0.0248046;0.022831;0.0302935;
