m0r10s1
0.216758;0.204111;0.201781;0.406871;0.402614;0.402445;0.70285;0.200674;0.201619;0.20166;0.200939;0.202218;0.201033;0.201487;0.202199;0.201484;0.200781;0.201855;0.20153;0.202141;0.201328;0.201183;0.201421;0.201521;0.201296;0.202014;0.200921;0.201902;0.20163;0.201244;0.201884;0.201785;0.200981;0.201412;0.201602;0.201916;0.201503;0.201542;0.201547;0.301271;0.201552;0.201514;0.201717;0.201365;0.201206;0.201767;0.201331;0.201351;0.20151;0.20131;0.201129;0.201428;0.201483;0.201707;0.201152;0.201738;0.401857;0.201456;0.201462;0.201156;0.201291;0.202438;0.200463;0.201944;0.201028;0.201118;0.20151;0.201613;0.201045;0.201694;0.201285;0.201786;0.201677;0.200875;0.201624;0.201965;0.201378;0.201564;0.201788;0.201072;0.201197;0.201136;0.202231;0.201451;0.200911;0.402439;0.201285;0.201819;0.201771;0.201085;0.202017;0.20127;0.20156;0.201232;0.200911;0.202376;0.201216;0.201408;0.202412;0.200962;
