0.600108;0.5851;0.753339;0.883363;0.755594;0.88281;0.971189;0.965004;0.75498;1.00481;0.512315;0.636436;0.909267;0.757005;0.717995;0.610117;1.1001;1.06744;0.549226;0.759818;0.537069;1.03122;0.85693;1.46854;0.760329;
0.825221;0.768568;1.23266;0.975756;0.636175;1.03949;1.22086;0.783876;0.784816;0.90014;0.683084;0.917452;0.758512;0.736659;0.924414;0.855996;0.778833;0.668813;1.00721;0.794614;0.569103;0.716613;0.678874;0.753444;1.45643;
0.774076;0.646186;0.729774;0.584852;0.939412;0.657306;0.616478;0.735736;0.852822;1.44079;0.940101;0.572547;0.668805;0.803441;1.02989;0.632682;0.960176;0.857299;0.990711;0.787302;0.784305;0.939937;0.824335;0.701072;1.07582;
0.841408;1.30044;0.826777;0.963383;0.797611;0.603617;0.675031;0.950469;0.663458;0.645186;0.864605;0.587288;0.789388;1.0353;0.634163;0.580502;0.597548;0.671927;0.716315;0.661758;0.950559;0.843226;0.653661;0.646605;0.815954;
0.71348;0.625349;0.657542;0.835613;2.37632;1.06029;0.862362;0.903887;0.609443;0.961255;0.823496;1.01068;0.758508;0.897022;0.603403;0.750097;0.646196;0.715978;0.574407;0.523293;0.55491;0.765383;0.688654;0.678358;1.14542;
0.662814;0.572605;1.10888;0.7796;0.614119;0.763669;0.784244;1.06498;0.947197;0.648855;0.775649;0.664006;0.876109;0.864913;1.06519;0.874947;0.780397;0.72697;0.819829;0.768707;0.867847;0.728029;0.700627;0.714051;0.665798;
0.747635;0.745471;0.859948;0.69448;0.606261;0.732749;0.651095;0.580134;1.08832;0.950449;0.835682;0.812538;0.750576;0.750386;0.634178;0.665817;1.38026;0.614967;0.744146;0.582777;1.05129;0.716851;0.802578;0.858695;0.82596;
0.798337;0.617716;0.673266;1.12616;0.684019;0.542578;0.760055;0.62681;0.605046;0.643152;0.583871;0.66865;1.46597;0.794735;1.06135;0.711062;0.854039;0.840323;0.979533;0.860575;0.761805;0.909009;0.482084;0.874694;0.726967;
