3.98821;3.16674;3.22092;3.65072;4.18146;3.20807;3.74526;4.26595;3.32593;
4.07462;4.89691;5.26504;3.17366;3.52498;3.97846;3.68086;4.13366;4.01968;
4.16434;3.22624;3.68141;4.79797;3.41838;3.22183;4.3323;5.21278;3.25902;
